"ID","MLBID","NAME","PITCHER_THROWS","LASTDAY","YEAR","AWAY_COMPETITION_LEVEL_ABBREV","TEAM","PITCHES"
"111801325",607215,"Skoglund, Eric",L,2022-07-15,2022,AA,KC,115
"111814856",682688,"Subero, Danny",R,2021-10-02,2021,Rk-,HOU,550
"111823395",685724,"Olivero, Sebastian",R,2021-09-18,2021,Rk-,WAS,198
"111824479",687898,"Elliott, Ethan",L,2021-07-25,2021,AA,SD,283
"41702",474319,"Snyder, Brandon",R,2021-07-16,2021,AAA,WAS,102
"111498740",607188,"Faria, Jake",R,2021-06-15,2021,AAA,ANA,683
"111499456",622608,"Senzatela, Antonio",R,2022-07-12,2022,AAA,COL,140
"111807698",667347,"Hodgson, Alger",R,2021-05-16,2021,A,ATL,82
"111819466",663686,"Deason, Cody",R,2021-08-25,2021,A+,HOU,143
"111815397",657756,"Seabold, Connor",R,2021-07-17,2021,Rk,BOS,110
"111824484",687392,"Paciorek, Nick",R,2021-07-20,2021,A,NYY,126
"3140",592105,"Allie, Stetson",R,2021-07-27,2021,Rk,TB,85
"111798934",645307,"Sanchez, Ricardo",L,2022-08-26,2022,AAA,DET,159
"111833475",700350,"Lopez, Angel",R,2021-09-30,2021,Rk-,BOS,148
"111803575",663542,"Hudson, Bryan",L,2021-10-03,2021,AAA,CHC,131
"111793364",621366,"Borucki, Ryan",L,2021-10-02,2021,AAA,TOR,149
"111836201",677040,"Kobos, Scott",L,2021-10-01,2021,AAA,CHC,84
"111814803",675195,"Mercedes, Juan",R,2022-04-27,2022,AAA,SEA,180
"111805203",661426,"Perez, Freicer",R,2021-07-27,2021,Rk,NYY,140
"111820935",683583,"Calderon, Yorlin",R,2022-08-30,2022,A,NYY,223
"111837322",695648,"Ottenbreit, Micah",R,2022-04-19,2022,A,PHI,94
"111829169",694536,"Baker, Trent",R,2021-09-17,2021,Rk,STL,125
"4224",571946,"Miller, Shelby",R,2021-05-21,2021,AAA,CHC,183
"2963",543208,"Gaviglio, Sam",R,2021-06-03,2021,AAA,TEX,403
"111824743",674987,"Kohn, Zach",R,2021-09-17,2021,Rk,NYY,94
"111815670",657248,"Otto, Glenn",R,2021-07-23,2021,AAA,NYY,197
"111807079",690907,"Kirian, Michael",L,2021-09-04,2021,Rk,WAS,82
"111793838",592761,"Smith, Caleb",L,2022-08-26,2022,AAA,ARI,118
"111808701",675912,"Lowther, Zacary",L,2022-05-31,2022,MLB,BAL,100
"111815914",676957,"Ahearn, Taylor",R,2021-08-28,2021,AAA,ANA,176
"111793385",608337,"Giolito, Lucas",R,2022-08-30,2022,MLB,CWS,2231
"111826119",692554,"Polanco, Efrain",R,2022-08-20,2022,Rk,ATL,286
"111820226",683587,"Gil, Orlando",R,2022-08-19,2022,Rk-,TEX,726
"111815306",682171,"Murfee, Penn",R,2022-08-26,2022,MLB,SEA,778
"111815934",676710,"Crawford, Kutter",R,2022-06-28,2022,AAA,BOS,444
"111831879",695971,"Andujar, Rafael",R,2022-08-20,2022,Rk,HOU,525
"111837360",685321,"Bierman, Gabe",R,2022-08-20,2022,A,MIA,1688
"110691486",594943,"Neal, Zachary",R,2022-08-25,2022,AAA,COL,1603
"111807238",686679,"Spacke, Dylan",R,2022-08-30,2022,AA,BOS,1053
"111806285",669230,"Szynski, Skylar",R,2022-07-29,2022,A,OAK,694
"111839362",800091,"Hernandez, Maxwel",R,2022-08-16,2022,Rk-,PHI,700
"52920",518774,"Harvey, Matt",R,2022-07-03,2022,AA,BAL,171
"111825815",691707,"Peguero, Jeremy",L,2022-08-23,2022,Rk-,NYM,454
"111833611",698968,"Chires, Samir",R,2022-08-22,2022,Rk-,SF,642
"111811940",676890,"Boches, Scott",R,2022-08-09,2022,AA,SEA,266
"111816706",678707,"Hernandez, Cristian",R,2022-08-30,2022,A+,PHI,1115
"111837100",702888,"Afanador, Emilio",R,2022-08-20,2022,Rk-,TB,420
"111815459",676322,"Mieses, Junior",R,2022-07-17,2022,A,ARI,738
"111811329",678602,"Soteldo, Victor",R,2022-08-23,2022,Rk,CLE,334
"111836077",698903,"Chavez, Jose",R,2022-08-22,2022,Rk-,ATL,521
"111842355",802064,"Ramirez, Jose",R,2022-08-22,2022,Rk-,CLE,348
"111815477",677541,"Vassalotti, Michele",R,2022-08-27,2022,A,MIL,798
"111831888",692262,"Gutierrez, Roque",R,2022-08-22,2022,Rk,LA,301
"111819148",680882,"Pina, Nicoly",R,2022-08-23,2022,Rk,PHI,362
"111801761",656529,"Hentges, Sam",L,2022-08-31,2022,MLB,CLE,742
"111827302",692372,"Giulianelli, Ettore",R,2022-07-08,2022,Rk,STL,173
"111811267",676709,"Tice, Ty",R,2022-07-15,2022,AA,ARI,427
"111821249",687561,"Jordan, Brannon",R,2022-08-19,2022,A,MIL,1093
"111826704",692659,"Fuentes, Juan",R,2022-08-19,2022,Rk-,PIT,246
"111816233",680572,"Kloffenstein, Adam",R,2022-08-30,2022,AA,TOR,1365
"111766596",624133,"Suarez, Ranger",L,2022-08-29,2022,MLB,PHI,2092
"111826638",692294,"Gutierrez, Luis",L,2022-06-29,2022,Rk-,SD,160
"111812104",676362,"Ponce, Gabriel",R,2022-07-03,2022,AAA,TOR,166
"110295555",547184,"Kelly, Michael",R,2022-08-30,2022,AAA,PHI,775
"111818109",682791,"Jackson, Gabriel",R,2022-08-31,2022,A,BOS,1419
"111809238",672712,"Palacios, Luis",L,2022-07-12,2022,A,MIA,1140
"111797138",642397,"Soto, Gregory",L,2022-08-31,2022,MLB,DET,854
"111808083",668560,"Campos, Yeizo",R,2022-08-11,2022,AA,NYM,841
"111818142",681871,"Villalobos, Elijah",R,2022-08-17,2022,AA,MIA,1031
"111836369",685116,"Kitchen, Austin",L,2022-07-29,2022,A+,COL,885
"111808296",669993,"Brito, Raul",R,2021-07-04,2021,A,MIA,342
"111821054",641974,"Phillips, Alex",R,2021-09-19,2021,AA,MIN,832
"111795704",605276,"Hess, David",R,2021-09-26,2021,AAA,TB,718
"111825922",686957,"Lockhart, Nick",R,2021-09-08,2021,A,TEX,538
"111768836",628708,"Marte, Yunior",R,2021-10-02,2021,AAA,SF,991
"111818007",682029,"Curlis, Connor",L,2021-09-02,2021,AA,CIN,1780
"111792228",572750,"Butler, Eddie",R,2021-09-05,2021,AAA,KC,1381
"76119380",518617,"Diekman, Jake",L,2021-10-01,2021,MLB,OAK,1125
"111781090",592833,"Wahl, Bobby",R,2021-06-26,2021,AAA,MIL,183
"111808463",670550,"Rodriguez, Nivaldo",R,2022-07-26,2022,AAA,DET,1249
"111833572",699109,"Galindo, Cristian",L,2022-08-13,2022,Rk-,CIN,468
"111806691",668697,"Schaller, Reid",R,2022-08-30,2022,AA,WAS,728
"110678384",592473,"Kolarek, Adam",L,2022-08-30,2022,AAA,OAK,527
"111837376",680223,"Virbitsky, Kyle",R,2022-07-22,2022,A,OAK,1495
"111344900",602929,"Solbach, Markus",R,2022-07-29,2022,AA,DET,1079
"111817675",680694,"Bradish, Kyle",R,2021-10-01,2021,AAA,BAL,1578
"111816497",670234,"Shuman, Seth",R,2022-07-08,2022,A+,WAS,1004
"111816030",680730,"Parker, Mitchell",L,2021-09-14,2021,A+,WAS,873
"111796101",641360,"Bickford, Phil",R,2021-10-03,2021,MLB,LA,769
"111815215",656478,"Gordon, Cole",R,2021-08-27,2021,AA,NYM,1346
"111797982",644429,"Severino, Anderson",L,2021-08-21,2021,AA,CWS,609
"111840754",805093,"Cabral, Jhon",R,2022-08-15,2022,Rk-,MIA,492
"111819546",667725,"Tyler, Kyle",R,2022-07-01,2022,AAA,SD,411
"111833519",698983,"Baez, Joel",R,2022-08-22,2022,Rk,DET,549
"111835719",700269,"Silverio, Phili",R,2022-08-13,2022,Rk,MIL,435
"111829753",679882,"Beller, John",L,2022-06-28,2022,A+,STL,433
"111826306",691811,"Garcia, Darvin",R,2022-08-31,2022,A,PIT,745
"111766796",621345,"Minter, A.J.",L,2022-08-31,2022,MLB,ATL,933
"111837330",700832,"Delabio, Jacob",R,2022-08-17,2022,A,HOU,367
"111798992",643588,"Viza, Tyler",R,2022-07-23,2022,AAA,MIN,325
"111843922",805437,"Middendorf, Ryan",R,2022-07-12,2022,Rk,MIL,190
"111827971",690281,"Denlinger, Theo",R,2022-08-28,2022,AA,CWS,606
"111819841",641886,"Mitchell, Andrew",L,2022-07-28,2022,AA,NYM,262
"111840444",800347,"Perez, Doilin",R,2022-08-20,2022,Rk-,COL,283
"111805180",661383,"Ortega, Oliver",R,2022-08-06,2022,MLB,ANA,586
"111798633",656954,"Sheffield, Justus",L,2022-08-30,2022,AAA,SEA,1689
"111824693",687941,"Gamboa, Alec",L,2022-08-27,2022,AA,LA,1363
"109502454",543606,"Odorizzi, Jake",R,2022-06-29,2022,AA,HOU,81
"111818070",681503,"Garabitos, Pablo",L,2022-08-30,2022,A,MIL,788
"111837305",696136,"Wicks, Jordan",L,2022-07-12,2022,A+,CHC,1134
"111815690",676534,"Faucher, Calvin",R,2022-07-09,2022,MLB,TB,284
"111811698",682175,"Jacques, Joe",L,2022-08-31,2022,AAA,PIT,385
"111781220",595881,"Beede, Tyler",R,2022-08-27,2022,MLB,PIT,801
"111806827",666005,"Sotillet, Andres",R,2022-07-23,2022,AA,KC,454
"111825671",692565,"Ruiz, Cesar",R,2022-06-30,2022,Rk-,BOS,241
"111805730",670436,"Ellenbest, Mike",R,2021-09-03,2021,AA,TOR,587
"111825297",691108,"Belzer, Nick",R,2021-08-25,2021,A,MIL,994
"111817069",677868,"Peguero, Francis",R,2021-09-17,2021,A+,CIN,531
"111806382",641726,"Jefferies, Daulton",R,2021-08-20,2021,AAA,OAK,1266
"111806552",665999,"Figueroa, Miguel",R,2021-09-12,2021,AA,CIN,796
"111824737",688889,"Burch, Tyler",R,2021-06-20,2021,A,PHI,341
"111805180",661383,"Ortega, Oliver",R,2021-07-27,2021,AA,ANA,516
"111764805",621098,"Hanhold, Eric",R,2021-09-10,2021,AAA,BAL,484
"111824708",681141,"Bell, Brendan",R,2021-08-07,2021,A,PHI,369
"111792987",625643,"Lopez, Reynaldo",R,2021-07-09,2021,AAA,CWS,790
"111806808",663718,"Rodriguez, Wesley",R,2021-09-05,2021,A+,ARI,800
"111796079",656786,"Mushinski, Parker",L,2021-08-08,2021,AA,HOU,932
"111831129",679062,"Sprinkle, Jonathan",R,2021-06-16,2021,A,HOU,231
"111798066",643493,"Pruitt, Austin",R,2022-08-30,2022,MLB,OAK,622
"111810679",671106,"Allen, Logan",L,2022-08-31,2022,AAA,CLE,680
"111819847",673872,"Milacki, Robert",R,2022-08-31,2022,A+,MIN,1025
"111837294",676046,"McGarry, Griff",R,2022-08-26,2022,AA,PHI,530
"111815320",676660,"Solomon, Jared",R,2022-07-07,2022,MLB,CIN,161
"111808989",670125,"Hennigan, Jonathan",L,2022-08-31,2022,AAA,PHI,906
"111837595",701643,"Hartwig, Grant",R,2022-08-28,2022,AA,NYM,291
"111839485",805064,"Moreno, Frank",R,2022-08-20,2022,Rk-,DET,617
"111815350",676599,"Bahr, Jason",R,2022-07-16,2022,AAA,TEX,809
"111833322",699151,"Paez, Jedixson",R,2022-08-22,2022,Rk,BOS,753
"111824932",691123,"Castro, Fran",R,2022-08-23,2022,Rk,LA,255
"111808579",668674,"Erceg, Lucas",R,2022-08-31,2022,AAA,MIL,534
"111824535",691032,"Moreno, Luis",R,2022-08-26,2022,A+,NYM,1011
"111811622",669438,"Englert, Mason",R,2022-08-25,2022,A+,TEX,1683
"111824729",690440,"Hanner, Bradley",R,2022-08-28,2022,A+,MIN,967
"111792984",532936,"Sanchez, Mario",R,2022-08-31,2022,AAA,MIN,1303
"111818331",681631,"Diaz, Jose",R,2022-08-16,2022,Rk,DET,611
"111803561",669211,"Akin, Keegan",L,2022-08-30,2022,MLB,BAL,1024
"111792358",580792,"Goody, Nick",R,2021-09-29,2021,AAA,NYY,546
"111816931",681385,"Tripp, Christian",R,2022-08-28,2022,A+,MIL,479
"111840150",800236,"Acevedo, Josmar",R,2022-08-08,2022,Rk-,SD,521
"111804857",663558,"Moran, Jovani",L,2022-08-26,2022,AAA,MIN,458
"111840265",800166,"Saa, Reynaldo",R,2022-08-23,2022,Rk-,OAK,401
"111843287",804968,"Guzman, Wellinton",R,2022-08-20,2022,Rk-,ATL,469
"111781246",641978,"Pidich, Matt",R,2022-07-08,2022,AA,CIN,248
"111803472",681895,"Sisk, Evan",L,2022-06-12,2022,AA,MIN,471
"111810641",680212,"Larkin, Conor",R,2022-05-15,2022,A,TOR,224
"111835616",694205,"Lizarraga, Victor",R,2022-08-25,2022,A,SD,1399
"111806074",669169,"Heasley, Jon",R,2022-08-16,2022,AAA,KC,669
"111809483",678660,"Vargas, Victor",R,2021-09-15,2021,A+,PHI,600
"111837609",702126,"Davenport, Aaron",R,2021-09-19,2021,A,CLE,181
"111815483",677080,"Rodriguez, Elian",R,2021-09-19,2021,A,HOU,546
"111812207",676498,"Cornwell, Alex",L,2021-09-17,2021,Rk,STL,106
"111820113",682731,"Medina, Abdiel",R,2021-09-16,2021,Rk,SEA,434
"111828896",693716,"Cruz, Jonathan",R,2021-09-27,2021,Rk-,MIL,528
"111816512",691428,"Montout, Wandi",R,2021-09-15,2021,A,PIT,755
"111806181",663489,"Stewart, Will",L,2021-09-10,2021,AA,MIA,1636
"111824841",688456,"Hunter, Leon",R,2021-09-16,2021,A,SEA,900
"24156",346847,"Beimel, Joe",L,2021-08-20,2021,AA,SD,292
"111805599",664324,"Moncada, Luis",L,2021-09-18,2021,A,TB,1018
"111814868",675530,"Quinonez, Yoilan",R,2021-09-16,2021,Rk,MIA,207
"111821935",684084,"Umana, Sergio",R,2021-09-17,2021,A,PIT,692
"111833548",699160,"Briceno, Kevin",R,2021-10-01,2021,Rk-,MIL,376
"111801876",660593,"Reyes, Denyi",R,2021-09-19,2021,AA,BOS,964
"111837600",691795,"Selvidge, Brock",L,2022-08-19,2022,Rk,NYY,753
"111826864",692604,"Landaeta, Abraham",R,2022-08-12,2022,Rk-,DET,358
"111817667",669251,"Myatt, Tanner",R,2022-06-15,2022,A+,NYY,472
"111811287",678219,"Landinez, Yerry",R,2022-08-31,2022,A,SD,663
"111824886",687330,"Kelly, Kevin",R,2022-08-31,2022,AAA,CLE,444
"111828530",693725,"Nunez, Juan",R,2022-07-29,2022,Rk,MIN,543
"111818744",679566,"Vasquez, Wardquelin",R,2022-08-11,2022,Rk,CLE,627
"111838536",703620,"Benua, Alvaro",R,2022-08-20,2022,Rk-,LA,580
"111764629",621086,"Marvel, James",R,2021-10-01,2021,AAA,PIT,2305
"111828164",694813,"Stone, Gavin",R,2021-08-13,2021,A,LA,1142
"111808400",675916,"Karinchak, James",R,2021-10-01,2021,MLB,CLE,1037
"109501085",502748,"Peacock, Brad",R,2022-07-17,2022,AAA,KC,669
"111839152",703835,"Manzano, Alejandro",R,2022-08-18,2022,Rk-,OAK,611
"111818231",681432,"Little, Luke",L,2022-08-09,2022,A,CHC,965
"111840313",800459,"Pirela, Yorvi",R,2022-08-20,2022,Rk-,ATL,655
"111818348",679595,"Perdomo, Alan",R,2022-08-20,2022,Rk-,COL,271
"111821288",670219,"Kristofak, Zac",R,2022-08-31,2022,A+,ANA,961
"111811250",677604,"Mendoza, Damian",R,2022-08-31,2022,A,TEX,913
"111811140",676285,"Strom, Leif",R,2022-06-30,2022,A+,NYY,181
"111796705",641499,"Damron, Ty",L,2022-08-07,2022,AA,OAK,1510
"111842802",805173,"Patino, Marco",R,2022-08-18,2022,Rk-,ATL,349
"3555",543548,"Milone, Tommy",L,2022-07-29,2022,MLB,SEA,240
"111827592",692570,"Gomez, Leury",R,2022-08-20,2022,Rk-,CHC,398
"111805146",663629,"Small, Ethan",L,2021-06-18,2021,AA,MIL,698
"111811267",676709,"Tice, Ty",R,2021-07-18,2021,AAA,ATL,184
"111498793",607216,"Krehbiel, Joey",R,2021-09-16,2021,AAA,TB,678
"111818738",667280,"Misiaszek, Andrew",L,2021-08-18,2021,A,CLE,816
"111800266",663969,"Phillips, Tyler",R,2021-06-17,2021,AA,TEX,276
"111822856",668660,"Donovan, Dakota",R,2022-08-31,2022,A+,ANA,693
"111807559",669674,"Long, Sam",L,2022-08-01,2022,MLB,SF,740
"111824626",689011,"Whittlesey, Brock",R,2022-08-30,2022,A+,OAK,759
"111837239",681293,"Arrighetti, Spencer",R,2022-08-17,2022,A+,HOU,1638
"111841556",802740,"Estevez, Anderson",R,2022-08-23,2022,Rk-,LA,460
"111825717",691443,"Bello, Erick",R,2022-08-23,2022,Rk,CWS,517
"111798073",657376,"Schmidt, Clarke",R,2022-08-28,2022,MLB,NYY,650
"111817757",677053,"Nardi, Andrew",L,2022-05-13,2022,AA,MIA,322
"111824626",689011,"Whittlesey, Brock",R,2022-05-07,2022,AA,OAK,232
"111819445",682255,"Mayberry, Seth",R,2022-08-28,2022,A+,SD,772
"109502931",543507,"May, Trevor",R,2022-08-27,2022,MLB,NYM,302
"111833192",698860,"Ruwe, Thomas",R,2022-06-09,2022,A+,TOR,380
"111828524",694646,"McDermott, Chayce",R,2021-09-19,2021,A,HOU,354
"110290482",554340,"Garcia, Yimi",R,2021-10-01,2021,MLB,HOU,352
"111809630",676282,"Cantillo, Joey",L,2021-09-15,2021,AA,CLE,198
"111837237",679946,"Federman, Daniel",R,2021-09-17,2021,A,BAL,211
"111811176",681806,"Wantz, Andrew",R,2021-10-02,2021,MLB,ANA,495
"111806283",668841,"Van Scoyoc, spencer",L,2021-09-15,2021,A,PHI,140
"111821339",686588,"Abeyta, Blane",R,2021-09-09,2021,A,NYY,848
"111822665",684713,"Valdez, Wilkin",R,2021-10-01,2021,Rk-,PIT,460
"111818189",681701,"Sanchez, Sergio",L,2021-09-30,2021,Rk-,PHI,368
"111808625",662144,"Keller, Brian",R,2021-10-02,2021,AAA,NYY,1121
"111833500",698926,"Baldiris, Luis",L,2021-10-02,2021,Rk-,MIA,355
"111824678",663782,"Corbett, Joe",R,2021-09-12,2021,A+,TEX,429
"111810997",675976,"Washington, Mark",R,2021-09-15,2021,AA,LA,1029
"111825678",692483,"Caruci, Sergio",R,2021-10-02,2021,Rk-,TOR,700
"111817640",678595,"Velez, Carlos",L,2021-09-30,2021,Rk-,BOS,574
"111817205",678895,"Paulino, Luis",L,2021-10-01,2021,Rk-,TEX,354
"111823501",685824,"Vargas, Angel",R,2021-09-13,2021,Rk,BAL,630
"111826851",692063,"Paez, Isaul",R,2021-09-17,2021,Rk,LA,201
"111798588",644413,"Peguero, Francis",R,2021-09-04,2021,A+,WAS,826
"111821366",683711,"Panacual, Josue",R,2021-08-31,2021,Rk,NYY,561
"111815591",670766,"McCaughan, Darren",R,2021-10-01,2021,AAA,SEA,1805
"111821250",687650,"Hull, Denson",L,2021-09-05,2021,A+,ARI,437
"111829528",689214,"Gozzo, Jake",R,2021-09-18,2021,A,CIN,681
"111808671",670141,"Miller, Justin",R,2021-08-13,2021,Rk,MIL,255
"111819490",681838,"Litscher, Dallas",R,2021-07-23,2021,Rk,BAL,174
"111818886",679973,"Valles, Jesus",R,2021-08-28,2021,A,CWS,1001
"111821353",686670,"Adams, Tyler",L,2021-09-14,2021,Rk,PHI,260
"111806287",671790,"Bolanos, Ronald",R,2021-08-29,2021,AA,KC,134
"111818167",682789,"Diaz, Efren",R,2021-10-02,2021,Rk-,BOS,568
"53112",503449,"Peralta, Wily",R,2021-10-01,2021,MLB,DET,1587
"111819128",680617,"Ferrer, Jorge",L,2021-09-02,2021,Rk-,CWS,595
"111815868",677017,"Merrill, Matthew",R,2021-09-17,2021,A,WAS,975
"111806147",666199,"Linginfelter, Zach",R,2021-09-14,2021,AA,ANA,136
"111800375",670157,"Garcia, Ruben",R,2021-09-14,2021,AA,DET,802
"111807313",666563,"Singer, Jeff",L,2021-10-02,2021,AAA,PHI,990
"111805534",622246,"Derby, Bubba",R,2021-08-21,2021,AA,MIL,515
"111830965",689242,"Krauth, Nick",R,2022-08-28,2022,A+,TEX,1295
"111764460",621111,"Buehler, Walker",R,2022-06-10,2022,MLB,LA,1072
"111830914",679556,"Jacobsak, Sam",R,2022-06-25,2022,Rk,PHI,128
"111832334",696040,"Chen, Po- Yu",R,2022-08-28,2022,A,PIT,1503
"110816483",605218,"Edwards Jr., Carl",R,2021-09-30,2021,AAA,CWS,140
"111811329",678602,"Soteldo, Victor",R,2021-09-14,2021,Rk,CLE,197
"111822502",684957,"Alfonseca, Miguel",R,2021-09-17,2021,Rk,NYM,620
"111821071",683542,"Gomez, Kevin",R,2021-09-13,2021,Rk,NYM,326
"111805337",664168,"Williams, Breckin",R,2021-08-17,2021,A+,MIN,284
"111819014",676339,"Rackoski, Sean",R,2021-09-19,2021,AA,TOR,454
"111818961",674681,"Plassmeyer, Michael",L,2022-08-27,2022,AAA,PHI,1041
"111827730",692550,"Rincon, Hansel",R,2021-09-30,2021,Rk-,ARI,726
"111820465",683020,"Rodriguez, Gustavo",R,2022-08-25,2022,A,STL,915
"111840359",800235,"Moreno, Miguel",R,2022-08-22,2022,Rk-,WAS,192
"111808498",669022,"Gore, MacKenzie",L,2022-07-25,2022,MLB,SD,1284
"111829445",694057,"Monegro, Yordanny",R,2022-08-18,2022,Rk,BOS,469
"111827294",692410,"Mejia, Samuel",R,2022-08-22,2022,Rk,TB,283
"111818686",682989,"Mederos, Victor",R,2022-08-27,2022,A+,ANA,172
"111827345",681097,"Moore, Andrew",R,2022-08-27,2022,A,CIN,139
"110678652",593958,"Rodriguez, Eduardo",L,2022-08-27,2022,MLB,DET,831
"111831603",697813,"Brock, TJ",R,2022-08-31,2022,A+,TOR,125
"111815679",676840,"Peacock, Matt",R,2022-08-27,2022,AAA,TOR,176
"111828433",692230,"Rodriguez, Carlos",R,2022-08-28,2022,A+,MIL,432
"110092061",608652,"Farrell, Luke",R,2022-08-31,2022,MLB,CHC,157
"111817038",682719,"Atencio, Jose",R,2022-08-28,2022,A,WAS,468
"111796375",629498,"Quezada, Johan",R,2022-08-28,2022,AAA,STL,232
"111815586",670090,"Mills, Wyatt",R,2022-08-31,2022,AAA,KC,83
"111809204",672755,"Acosta, Aldry",R,2022-08-31,2022,A+,LA,360
"111840252",800431,"Rivera, Cesar",L,2022-08-20,2022,Rk-,NYM,210
"111844121",805781,"Mercado, Francisco",R,2022-08-23,2022,Rk-,NYM,232
"111836801",702445,"German, Luis",R,2022-08-16,2022,Rk-,SD,135
"111816093",680736,"Wrobleski, Justin",L,2022-08-18,2022,Rk,LA,224
"111210420",605335,"Leibrandt, Brandon",L,2021-10-02,2021,AAA,MIA,994
"111817816",681808,"Vallimont, Chris",R,2021-09-16,2021,AA,MIN,1724
"111801996",663903,"Singer, Brady",R,2021-09-28,2021,MLB,KC,2344
"111817946",682624,"Gaston, Sandy",R,2021-07-31,2021,Rk,TB,299
"111825554",692030,"Corniell, Jose",R,2021-09-13,2021,Rk,TEX,669
"111821563",686826,"Jarvis, Bryce",R,2021-09-17,2021,AA,ARI,599
"111807156",666658,"Chacin, Jose",R,2021-07-21,2021,Rk,NYM,137
"111816297",677658,"Larez, Jose",R,2021-08-17,2021,Rk,BOS,253
"111818523",679066,"Linarez, Valentin",R,2021-09-02,2021,Rk,PIT,434
"111792721",623485,"Goudeau, Ashton",R,2021-07-22,2021,AAA,CIN,543
"76118536",514981,"Moreno, Diego",R,2021-07-14,2021,AA,WAS,107
"111819349",642216,"Winans, Allan",R,2021-06-25,2021,A+,NYM,264
"111807460",666745,"Brito, Jhony",R,2022-05-28,2022,AA,NYY,619
"111808966",664161,"Swarmer, Matt",R,2022-08-26,2022,AAA,CHC,1101
"111819045",680622,"Gomez, Carlos",R,2022-05-13,2022,A,NYY,304
"111818961",674681,"Plassmeyer, Michael",L,2022-06-02,2022,AAA,SF,878
"111808283",669796,"Hernandez, Jose",L,2022-05-25,2022,A+,LA,331
"111811846",676711,"Gallagher, Nick",R,2022-05-11,2022,AA,CLE,174
"111806395",681885,"Lee, Evan",L,2022-06-17,2022,MLB,WAS,171
"111824338",687677,"Fransen, Arij",R,2022-06-16,2022,A,CIN,663
"111833677",699110,"Castro, Luis",R,2022-06-13,2022,Rk-,CIN,88
"111816020",668948,"McCarty, Kirk",L,2022-08-04,2022,MLB,CLE,371
"111833530",692755,"Salazar, Grabiel",R,2022-08-20,2022,Rk-,BAL,309
"111819379",682610,"Munoz, Roddery",R,2022-08-28,2022,AA,ATL,196
"111798842",641341,"Bashlor, Tyler",R,2022-05-19,2022,AAA,MIN,161
"111816472",678562,"Lopez, Frank",R,2021-07-19,2021,Rk,SD,101
"111825922",686957,"Lockhart, Nick",R,2021-08-12,2021,Rk,TEX,270
"111821055",683386,"Marcelino, Jean",R,2021-08-10,2021,Rk,ARI,199
"111809611",675911,"Strider, Spencer",R,2021-09-17,2021,AA,ATL,1148
"111832313",696037,"Palencia, Brayan",R,2021-09-30,2021,Rk-,SF,239
"111824747",691080,"Williams, Sam",L,2021-08-11,2021,A+,SD,629
"111818067",680936,"Maysonet, Yomil",R,2021-09-16,2021,Rk,CIN,638
"111820479",683681,"Gonzalez, Jose",R,2021-09-27,2021,Rk-,TEX,641
"111801277",658305,"Garcia, Edgar",R,2021-07-27,2021,MLB,CIN,90
"111815483",677080,"Rodriguez, Elian",R,2021-07-23,2021,Rk,HOU,262
"111824722",691604,"Francisco, Michael",R,2021-10-01,2021,Rk-,WAS,259
"111795704",605276,"Hess, David",R,2021-08-13,2021,MLB,MIA,316
"111813509",682717,"Cedeno, Jose",R,2021-09-28,2021,Rk-,WAS,806
"111822191",684225,"Santos, Felipito",R,2021-10-02,2021,Rk-,CLE,649
"111781097",592866,"Williams, Trevor",R,2021-07-25,2021,MLB,CHC,1072
"111828535",693760,"Garcia, Luis",R,2021-10-01,2021,Rk-,CLE,450
"111820222",683497,"Reyes, Wilker",L,2021-09-14,2021,Rk,MIN,649
"111828905",694064,"Nolasco, Yohemy",R,2021-09-30,2021,Rk-,CWS,369
"111819295",681458,"Sanchez, Yosber",R,2021-09-14,2021,Rk-,TEX,266
"111820485",683523,"Rincones, Ronny",R,2021-07-21,2021,Rk,NYM,149
"111821152",681973,"Hendrickson, Josh",L,2021-06-06,2021,A+,PHI,322
"111819051",669704,"Strowd, Kade",R,2021-08-15,2021,A+,BAL,722
"111819300",681450,"Cuenca, Angel",R,2021-05-22,2021,A,STL,189
"111819199",677076,"Andrews, Clayton",L,2021-05-22,2021,AAA,MIL,170
"111801289",663372,"Feltner, Ryan",R,2021-06-10,2021,A+,COL,606
"111795800",641771,"Kuhl, Chad",R,2021-05-25,2021,AAA,PIT,106
"47695",502042,"Archer, Chris",R,2021-09-11,2021,MLB,TB,330
"40347",453281,"LeBlanc, Wade",L,2021-04-24,2021,MLB,BAL,126
"111799445",656876,"Rasmussen, Drew",R,2021-05-15,2021,MLB,MIL,350
"110295577",596057,"Norris, Daniel",L,2022-08-07,2022,AAA,DET,130
"111806595",665620,"Garcia, Deivi",R,2022-08-24,2022,AA,NYY,438
