"ID","NAME","YEAR","LVL","TEAM","SWM","CHASERATE","K_RATE","BB_RATE"
"111817405","Castillo, Luis",2021,Rk-,SF,24.100,22.000,22.600,11.300
"111805368","Westphal, Luke",2021,AAA,SD,30.500,25.100,25.900,12.100
"111824479","Elliott, Ethan",2021,AA,SD,19.800,22.700,26.200,9.800
"111829599","Clemente, Randel",2021,Rk-,STL,28.300,23.600,21.800,17.900
"111716298","Pinto, Ricardo",2021,AAA,DET,23.000,30.900,19.500,9.500
"111828040","Thibo, Yunior",2021,Rk,PIT,22.900,27.400,17.900,12.500
"111813520","Carela, Juan",2021,Rk,NYY,32.700,36.600,32.900,6.100
"111821915","Gonzalez, Jorge",2021,Rk-,LA,24.800,26.200,21.300,16.000
"111818718","Thompson, Matthew",2021,A,CWS,28.600,27.400,23.800,11.700
"111820244","Gonzalez, Adriel",2021,Rk-,OAK,25.500,34.100,24.000,7.800
"111831913","Medina, Nomar",2021,Rk,SF,27.400,23.200,25.700,9.500
"111804984","Peterson, Todd",2021,A+,WAS,25.300,28.700,23.900,9.000
"111819861","Wilson, Tommy",2021,AA,NYM,34.400,31.300,28.100,7.800
"110294048","Cingrani, Tony",2021,AAA,CHC,28.700,30.700,36.600,9.800
"111800277","Davis, Austin",2021,MLB,PIT,24.600,20.200,26.200,11.900
"111837015","Almonte, Adrian",2021,Rk-,TB,31.100,25.300,19.200,16.400
"111828529","Carrasquel, Gregoris",2021,Rk-,CHC,29.600,28.900,22.700,15.200
"111826164","Stockton, Spencer",2021,A+,CIN,26.100,27.000,24.200,8.500
"111815881","Schlichtholz, Fred",2021,A+,SD,29.500,25.700,21.500,12.300
"111825664","Crispin, Francisco",2021,Rk-,BAL,31.400,24.800,27.900,13.200
"111811095","Mercado, Michael",2021,A+,TB,25.700,26.200,26.800,7.600
"111816572","Puentes, Zaquiel",2021,A,MIN,29.500,23.000,20.700,18.000
"111818699","Parra, Robinson",2021,Rk-,BOS,22.100,25.900,25.700,10.900
"111805438","Bueno, Hever",2021,AA,TEX,29.600,28.600,25.500,10.600
"111835500","Diaz, Gleiner",2021,Rk-,SEA,29.100,21.400,27.400,20.200
"111808296","Brito, Raul",2021,A,MIA,34.800,27.300,30.200,12.800
"111827725","Roa, Christian",2021,Rk,CIN,37.200,20.000,37.500,8.300
"111810866","Feliz, Rafael",2021,Rk,MIN,29.000,30.800,22.400,9.400
"53496","Sanabia, Alex",2021,AAA,NYM,12.200,24.700,8.400,5.300
"111800707","Fellows, Drake",2021,Rk,PIT,14.300,28.600,20.000,13.300
"111806416","McKenzie, Triston",2021,AAA,CLE,28.500,28.600,25.300,13.200
"111831073","Stephan, Josh",2022,A,TEX,30.200,35.300,26.200,6.600
"111792534","Castillo, Luis",2022,AAA,CIN,38.100,24.600,35.300,14.700
"111794422","Brentz, Jake",2022,MLB,KC,29.400,14.900,23.700,26.300
"76119374","Cole, Taylor",2022,AAA,BOS,30.300,26.600,20.900,14.700
"111824645","Komar, Brandon",2022,A+,SD,33.100,34.000,24.400,8.300
"111718984","Appel, Mark",2022,AAA,PHI,21.800,21.600,21.700,9.000
"111801222","Fernandez, Junior",2022,AAA,STL,26.700,33.800,25.200,9.400
"111808746","Ruotolo, Patrick",2022,AAA,SF,27.300,25.600,29.000,11.700
"111839748","Suarez, Robert",2022,MLB,SD,21.600,28.000,28.400,11.300
"111829893","Raya, Marco",2022,A,MIN,29.200,29.100,27.000,8.400
"111825918","King, Zach",2022,A+,MIA,30.600,27.200,32.300,10.000
"111838335","Plymell, Chase",2022,A,CWS,27.100,34.900,29.700,4.800
"47686","Avilan, Luis",2022,A+,WAS,31.300,30.400,22.200,17.800
"111807459","Donato, Chad",2022,AAA,HOU,18.100,23.800,17.500,11.300
"41979","Hunter, Tommy",2022,AAA,NYM,22.900,27.500,23.000,1.600
"111837451","Kudrna, Ben",2022,A,KC,24.300,27.300,19.700,10.200
"111821350","Salinas, Royber",2022,A+,ATL,35.100,28.800,33.000,14.100
"111828662","Costeiu, Ryan",2022,A+,ANA,30.900,27.800,29.500,6.900
"111809113","Adon, Joan",2022,MLB,WAS,14.800,23.200,17.700,12.600
"111809322","Hernandez, Roither",2021,A,TOR,39.800,35.200,36.000,7.000
"111821265","Rodriguez, Brailin",2021,Rk,MIL,25.700,26.600,25.600,12.800
"111811631","Gray, Josiah",2021,MLB,LA,43.400,35.400,37.100,14.300
"111810893","Stone, Corey",2021,Rk,CWS,34.000,32.700,30.000,13.300
"111816386","Mezquita, Cristofer",2022,Rk,HOU,26.400,22.500,21.200,9.000
"111795901","Rogers, Joshua",2022,AAA,WAS,10.800,21.500,11.700,5.000
"111781151","Wilder, Cory",2022,Rk,CIN,48.300,32.500,42.600,16.700
"111808178","Baez, Michel",2022,AAA,SD,21.400,19.100,25.000,19.100
"76120909","Gibson, Kyle",2022,MLB,PHI,22.000,31.500,19.700,6.600
"111821590","Fall, Justin",2022,A,MIA,23.200,28.600,20.000,5.900
"111818436","Estrada, Lazaro",2022,Rk,TOR,37.500,26.500,53.300,13.300
"111837380","Hambley, Dominic",2022,Rk,CHC,33.000,23.700,25.900,18.800
"111838144","Lorenzo, Ricardito",2022,Rk-,KC,19.800,27.500,14.700,13.300
"111819360","Goddard, Jackson",2022,A+,ARI,22.600,27.000,24.700,12.400
"111808589","Diehl, Phillip",2022,AAA,NYM,14.900,24.200,7.400,14.800
"111815726","Pardinho, Eric",2022,A+,TOR,35.600,25.000,28.100,15.800
"111817452","Roman, Ronald",2022,Rk-,NYY,28.600,25.700,17.900,33.900
"111803637","Strzelecki, Peter",2022,MLB,MIL,27.700,26.400,27.900,11.600
"110290363","Valdez, Phillips",2021,MLB,BOS,20.600,24.900,19.800,10.700
"111818692","Williamson, Brandon",2021,A+,SEA,39.200,29.900,47.600,8.100
"111811722","Dibrell, Tony",2021,AA,NYM,28.600,28.200,21.000,10.100
"111798988","Arredondo, Edgar",2021,AA,ARI,31.200,21.900,34.800,12.400
"36000","Swarzak, Anthony",2021,AAA,KC,38.100,48.300,42.400,0.000
"111546029","Garza, Justin",2021,AAA,CLE,30.500,31.700,36.000,15.100
"111808210","Burns, Tanner",2022,AA,CLE,27.200,27.000,25.000,10.600
"111817791","Brown, Hunter",2021,AAA,HOU,23.900,24.100,25.500,9.700
"111344924","Holmes, Clay",2021,MLB,NYY,27.400,25.100,33.000,3.900
"110816473","Crick, Kyle",2021,AAA,CWS,39.400,30.600,41.700,8.300
"111805068","Gowdy, Kevin",2021,A+,TEX,28.500,27.600,20.800,8.000
"111811102","Aguilar, Miguel",2021,MLB,ARI,13.500,29.100,10.300,13.800
"111824744","Pepiot, Ryan",2021,AAA,LA,28.500,29.600,22.800,10.400
"111824707","Bonilla, Julio",2021,Rk-,MIN,32.500,25.300,21.100,14.000
"111829813","Pina, Junior",2021,Rk-,BAL,26.400,28.100,21.100,13.200
"111828045","Roxby, Braxton",2021,AA,CIN,18.600,25.000,23.500,5.900
"111825730","Quintanilla, Keneth",2021,Rk-,PIT,33.800,25.600,27.300,15.900
"111818499","Carvajal, Linse",2021,Rk,TB,25.000,27.100,18.400,13.200
"111835911","Chavez, Jose",2021,Rk,MIL,35.900,25.000,31.300,16.900
"111472043","Williams, Taylor",2021,AAA,SD,29.000,26.400,26.800,14.100
"111825097","Bash, Andrew",2021,A+,TOR,29.400,26.100,21.500,9.700
"111814865","Sulser, Beau",2022,AAA,BAL,30.100,35.900,21.200,5.500
"111818110","Ortega, Fernando",2022,Rk-,PHI,19.500,30.700,14.100,7.400
"111820539","Chivilli, Angel",2022,Rk,COL,47.200,45.300,39.600,5.700
"36196","McGee, Jake",2022,MLB,SF,16.900,25.500,11.500,6.300
"111837960","Kemlage, Joe",2022,A,SF,27.500,24.100,24.900,13.600
"111805874","Muller, Kyle",2022,AAA,ATL,27.800,30.400,29.500,7.400
"111825878","Martich, Eurys",2022,Rk,HOU,26.000,18.600,17.900,30.800
"111837894","Geraldo, Dencer",2022,Rk-,MIL,25.600,20.500,16.500,17.400
"111825903","Moreno, Koen",2022,Rk,CHC,36.800,17.900,30.800,28.800
"111825161","Ay, Bobby",2022,A+,ARI,31.000,18.700,21.900,24.600
"111824551","La Sorsa, Joseph",2022,A+,TB,32.700,31.700,36.300,4.800
"111819383","Gonzalez, Saul",2022,A,NYM,32.900,25.300,27.600,6.700
"110678384","Kolarek, Adam",2022,MLB,OAK,11.700,26.100,11.400,10.100
"110847749","Machado, Andres",2022,AAA,WAS,26.600,25.600,23.900,7.500
"111811617","Whitten, Kyle",2022,A,TB,29.300,23.300,19.700,4.200
"111801805","Santillan, Tony",2022,MLB,CIN,27.000,20.700,21.900,12.500
"111817223","Vinicio, Miguel",2021,A,CLE,30.200,23.800,23.300,13.300
"111826704","Fuentes, Juan",2021,Rk-,PIT,25.000,23.600,15.700,19.300
"111818329","Pacheco, Freddy",2021,AA,STL,35.200,34.100,44.600,10.800
"111498315","Rea, Colin",2021,AAA,MIL,23.300,32.500,24.600,2.800
"111807572","Ellingson, David",2021,AA,SEA,21.300,27.200,15.200,6.500
"111811555","Stauffer, Adam",2021,A+,BAL,21.800,29.200,26.500,7.400
"111837466","Och, Ryan",2021,A,SD,36.400,14.600,32.500,15.000
"111828585","Valerio, Welmy",2021,Rk-,ANA,23.100,33.300,17.000,2.300
"111808062","Taveras, Diosmerky",2021,A+,HOU,38.400,32.600,33.800,8.800
"111806856","Dashwood, Jack",2021,AAA,ANA,20.200,24.900,17.400,5.000
"111821335","Waites, Cole",2021,A,SF,50.700,40.000,66.700,11.100
"111799459","Manoah, Jr., Erik",2021,AA,MIN,27.300,25.200,31.000,13.800
"111792357","Blach, Ty",2021,A,BAL,31.100,47.400,24.600,1.800
"111832416","Rojas, Kendry",2022,A,TOR,29.600,28.200,24.500,11.900
"109502454","Odorizzi, Jake",2022,MLB,ATL,22.400,27.000,17.100,6.300
"111816452","Hernandez, Joseph",2022,A,SEA,32.600,28.700,29.500,10.500
"111837239","Arrighetti, Spencer",2022,AA,HOU,28.100,25.000,26.700,13.300
"110092061","Farrell, Luke",2022,MLB,CHC,12.500,20.300,17.500,2.500
"111818111","Valerio, Samuel",2022,Rk,KC,43.100,35.500,38.100,16.700
"111822185","Varland, Louie",2022,AAA,MIN,23.000,32.700,32.100,3.600
"111792543","Mills, Alec",2022,MLB,CHC,14.200,35.100,13.100,3.600
"111825468","Kilian, Caleb",2022,MLB,CHC,14.600,19.300,16.100,21.400
"111843622","Teller, Brent",2022,Rk,ARI,31.000,34.100,30.000,4.000
"111837370","Graceffo, Gordon",2022,A+,STL,31.900,37.600,33.900,2.400
"111809031","Dugger, Robert",2022,AAA,TB,18.400,29.400,19.100,10.300
"111818761","Coleman, Carson",2022,A+,NYY,31.600,19.600,36.600,12.700
"4329","Biddle, Jesse",2021,MLB,ATL,20.800,20.800,21.600,15.700
"41979","Hunter, Tommy",2021,MLB,NYM,11.100,30.000,18.200,9.100
"111800174","Chalmers, Dakota",2021,AA,MIN,25.000,17.600,20.600,23.800
"111837518","Robinson, Kobe",2022,A,SD,23.500,28.600,31.300,12.100
"111764460","Buehler, Walker",2022,MLB,LA,23.500,29.400,21.200,6.200
"53570","Marinez, Jhan",2022,AAA,CWS,25.700,26.800,19.800,10.800
"111822877","Castillo, Oswaldo",2021,Rk-,CIN,40.400,32.900,33.300,2.100
"111827971","Denlinger, Theo",2021,A,CWS,29.300,29.500,44.800,10.300
"111831078","Gruller, Kyle",2021,A+,HOU,30.200,22.500,21.600,23.000
"76120568","Scherzer, Max",2021,MLB,LA,29.800,33.100,33.600,3.000
"111823994","Jacob, Alek",2021,A,SD,38.900,40.700,38.800,3.000
"111797403","Hendrix, Ryan",2021,AAA,CIN,35.000,27.200,20.500,12.300
"111839722","Santa, Gemil",2022,Rk-,ARI,26.100,21.700,17.200,10.300
"111801408","Holton, Tyler",2021,AAA,ARI,31.700,33.500,27.500,7.500
"111837647","Dion, William",2021,Rk,CLE,45.900,43.300,58.100,9.700
"111808882","Lonsway, Seth",2021,Rk,SF,42.200,35.300,50.000,0.000
"111825782","Montas, Luis",2021,A+,NYM,36.000,26.800,22.600,6.500
"111819518","Whitney, Blake",2021,AAA,CHC,34.700,24.300,27.500,17.600
"111828543","Mijares, Jeremy",2021,Rk-,OAK,29.000,27.100,26.300,5.300
"111838153","Jefferson, Chris",2021,Rk,SEA,50.000,33.900,31.300,15.600
"111821249","Jordan, Brannon",2021,Rk,MIL,43.200,29.600,41.700,12.500
"111807156","Chacin, Jose",2022,A+,NYM,27.500,30.600,31.000,4.200
"111837608","Bednar, Will",2022,A,SF,36.600,27.100,27.700,12.000
"111809491","Estrada, Jeremiah",2022,AAA,CHC,30.800,30.200,48.000,4.000
"111793147","Hudson, Dakota",2021,MLB,STL,12.900,31.700,17.600,2.900
"111805497","Yajure, Miguel",2021,MLB,PIT,20.400,21.700,16.200,10.300
"111800843","Jewell, Jake",2021,AAA,SF,34.100,23.300,21.700,10.900
"111837321","Swanson, Nic",2021,Rk,HOU,35.500,20.200,20.500,17.900
"111837453","Collins, Brendan",2021,A,WAS,35.000,32.800,24.200,18.200
"111820472","Olivares, Manuel",2022,Rk-,COL,28.600,32.100,28.000,2.400
"111837601","Campbell, Logan",2022,A,MIN,27.300,19.400,27.300,31.800
"111836865","Perez, Anthony",2022,Rk-,MIL,21.100,25.400,9.700,9.700
"111768802","Moore, Andrew",2022,AA,TOR,20.900,29.400,23.000,4.000
"111809567","Gonzalez, Edisson",2022,A,TOR,25.500,24.500,29.600,3.700
"111799043","De La Cruz, Isrrael",2021,A+,DET,25.900,19.000,28.100,6.300
"111764348","Garza, Ralph",2021,MLB,HOU,28.100,29.500,28.600,14.300
"111807759","Mata, Bryan",2022,A+,BOS,25.000,25.000,38.500,15.400
"111807915","Garcia, Rico",2022,MLB,BAL,12.700,26.400,6.500,9.700
"111817938","Correa, Jean",2022,A+,CIN,37.800,20.600,26.900,19.200
"111815670","Otto, Glenn",2021,AAA,TEX,32.300,35.600,24.400,9.000
"111799566","Gutierrez, Vladimir",2021,AAA,CIN,22.600,26.400,31.300,10.400
"111800908","Gonzalez, Harol",2022,AAA,NYM,18.600,28.100,3.100,9.400
"111840129","Milano, Johandry",2022,Rk-,COL,35.800,32.100,35.600,6.700
"111840393","Mercedes, Ernesto",2022,Rk-,NYM,33.800,21.900,26.400,19.500
"111843031","Villanueva, Bill",2022,Rk-,COL,22.000,20.200,15.100,20.800
"111844429","Diaz, Jean",2022,Rk-,CIN,22.600,26.900,17.100,8.600
"111825815","Peguero, Jeremy",2022,Rk-,NYM,36.900,21.200,32.900,14.300
"111839085","Delanda, Junior",2022,Rk-,BOS,35.800,18.600,27.300,4.500
"111816672","Bauza, Adolfo",2022,Rk,DET,15.500,17.600,7.700,17.900
"111828164","Stone, Gavin",2022,AA,LA,35.600,33.900,35.300,9.900
"111818024","Olson, Reese",2022,AA,DET,32.200,28.900,32.400,7.400
"111806497","Castro, Kervin",2022,AAA,SF,26.800,23.400,21.200,15.900
"111811614","Pettway, Zachary",2022,A,CLE,30.400,21.000,36.200,6.400
"111800297","Molina, Cristopher",2022,AAA,ANA,24.000,25.800,22.200,12.700
"111815306","Murfee, Penn",2022,MLB,SEA,20.500,32.100,28.000,6.300
"111837624","Sinacola, Nick",2022,A,SF,31.700,29.600,26.500,8.600
"111833793","Rivera, Yaqui",2022,A,BAL,26.700,28.300,28.300,9.700
"110295934","Fulmer, Michael",2022,MLB,DET,27.400,24.600,23.100,11.800
"111822919","Tamarez, Misael",2022,AA,HOU,31.700,25.300,27.900,13.100
"111821750","Guerrero, Diorys",2022,Rk,STL,36.100,21.600,28.000,12.900
"111843024","Guedez, Jose",2022,Rk-,HOU,43.300,29.600,36.000,8.000
"111825885","Basora, Victor",2022,Rk-,ARI,27.800,30.600,24.800,8.500
"111819335","Bradford, Cody",2022,AA,TEX,25.900,32.600,24.400,6.900
"111844121","Mercado, Francisco",2022,Rk-,NYM,26.900,27.800,29.400,5.900
"111450068","Knebel, Corey",2022,MLB,PHI,25.400,26.000,21.200,14.000
"111808548","Lambert, James",2022,MLB,CWS,22.500,32.500,22.100,10.100
"111808499","Bullock, Justin",2021,A,MIL,28.000,28.700,39.100,7.200
"111824628","Fraze, Nick",2021,A+,TOR,26.000,27.900,28.400,6.200
"111825771","Bennett, Nick",2021,AA,MIL,21.100,23.300,21.700,12.100
"111792228","Butler, Eddie",2021,AAA,KC,21.600,30.400,15.300,9.200
"111819821","Kochanowicz, Jack",2021,A,ANA,20.800,25.800,19.000,9.100
"111801222","Fernandez, Junior",2021,MLB,STL,28.400,27.900,15.600,14.600
"3981","Taillon, Jameson",2021,MLB,NYY,24.400,30.300,23.200,7.300
"111818304","Lebron, David",2021,AA,BAL,38.000,28.100,33.000,13.400
"111813690","Carranza, Isaiah",2021,A+,CWS,23.500,30.200,17.700,11.000
"110691566","deGrom, Jacob",2021,MLB,NYM,39.400,41.000,45.100,3.400
"111815937","LoBrutto, Dominic",2021,AA,BOS,21.700,30.100,21.500,7.900
"111807692","Rogers, Trevor",2021,MLB,MIA,28.800,30.900,28.500,8.400
"111824703","McInvale, Andrew",2021,AA,TOR,25.100,29.400,31.800,14.800
"111793531","Taylor, Blake",2021,MLB,HOU,22.800,23.600,21.800,11.700
"111794963","Kellogg, Ryan",2021,AAA,CHC,18.600,28.200,12.600,6.100
"111819437","Fennell, Trent",2021,A+,COL,27.900,26.900,27.200,12.000
"111818463","Gardea, Dario",2021,A,DET,26.100,30.200,29.500,5.100
"111806552","Figueroa, Miguel",2021,AA,CIN,34.800,28.200,31.700,13.200
"111800425","Schimpf, Tyler",2021,A+,SF,38.400,25.300,36.500,11.600
"111800642","Robinson, Jared",2021,AA,NYM,41.400,32.300,34.000,9.400
"111797592","Johnson, Tyler",2021,AAA,CWS,25.900,21.100,22.400,21.100
"111839931","Morillo, Alfred",2022,A,ARI,32.300,24.100,26.800,12.000
"111840459","Dominguez, Diego",2022,Rk-,STL,27.300,23.000,20.300,16.500
"111802037","Espinoza, Anderson",2022,AA,CHC,25.200,24.600,27.800,12.900
"111811630","Rooney, John",2022,AA,LA,25.900,28.900,23.700,8.800
"111806490","Rijo, Luis",2022,A+,MIN,15.300,24.800,13.800,11.300
"111805973","Herget, Jimmy",2022,MLB,ANA,23.400,30.200,25.000,5.800
"111792984","Sanchez, Mario",2022,AAA,MIN,18.500,28.000,19.300,6.400
"110816038","Lawrence, Casey",2022,AAA,TOR,26.000,33.400,21.600,4.000
"111818768","Acosta, Cristian",2022,Rk,SF,30.900,33.300,32.300,10.800
"110816233","Payamps, Joel",2022,MLB,KC,21.800,27.800,17.600,8.500
"111806599","Peguero, Elvis",2022,MLB,ANA,23.300,29.300,15.600,6.500
"111824518","Salvador, Andricson",2022,Rk,CHC,35.700,35.800,37.200,7.000
"111811520","Swiney, Nick",2022,A+,SF,32.100,27.900,28.700,11.100
"111801326","Bernardino, Brennan",2022,AAA,SEA,25.900,23.800,32.900,9.200
"111806424","Santos, Antonio",2022,AA,NYM,29.900,26.900,27.900,9.900
"111809055","Zuniga, Guillermo",2022,AA,LA,31.600,26.300,27.300,12.500
"110691337","Gustave, Jandel",2022,MLB,MIL,14.400,29.400,22.500,9.200
"111814865","Sulser, Beau",2021,AAA,PIT,25.200,28.500,18.200,9.400
"111799274","Olsen, Jon",2021,A+,MIN,25.200,26.400,19.900,10.800
"111798636","Curtis, Keegan",2021,AA,NYY,39.200,37.000,39.100,10.100
"111817761","Mateo, Oliver",2021,A,PIT,54.500,27.200,47.100,23.000
"111766493","Johnson, Chase",2021,AAA,SD,18.800,20.500,13.500,15.400
"111498355","Barnes, Jacob",2021,MLB,NYM,22.800,32.600,22.800,6.300
"111809043","Reyes, Samuel",2021,A+,CHC,24.900,22.400,24.200,15.800
"111831068","Miller, Bobby",2021,A+,LA,22.900,25.700,29.800,5.900
"111766596","Suarez, Ranger",2021,MLB,PHI,24.700,29.200,25.600,7.900
"111831758","Huntley III, Coleman",2021,A+,ATL,24.300,23.300,26.300,6.400
"111796204","Plutko, Adam",2021,MLB,BAL,21.300,27.200,17.300,10.600
"111815904","Carlson, Sam",2021,A,SEA,27.100,28.000,24.200,9.500
"111805684","King, Dylan",2021,A+,ANA,34.100,27.300,36.000,7.900
"111815586","Mills, Wyatt",2021,AAA,SEA,32.200,26.100,44.200,6.200
"111808675","Gavin, Grant",2021,AAA,KC,34.500,28.600,29.000,11.000
"111803475","Helvey, Clay",2021,A,SF,34.200,27.700,38.400,9.300
"111805351","Rogers, Blake",2021,AA,ARI,35.000,32.400,34.200,13.200
"111817954","Koch, Ian",2021,A,CIN,30.200,15.400,14.600,28.100
"111801774","Davila, Garrett",2021,A+,KC,23.200,25.100,20.200,9.600
"111801276","Medina, Adonis",2021,AAA,PHI,22.800,29.200,18.500,8.700
"111824641","Pendergast, Jonathan",2021,A+,BAL,29.600,32.400,23.300,9.600
"111801901","Alastre, Tomas",2021,A,WAS,26.100,25.600,22.400,15.800
"110678619","Tapia, Domingo",2021,AAA,KC,23.600,23.700,22.000,15.000
"111807841","Casanova, Jean",2021,A+,TEX,34.000,28.600,30.100,14.200
"111498299","Rios, Yacksel",2021,MLB,BOS,26.700,28.100,21.400,14.300
"111792461","Melotakis, Mason",2021,AAA,MIA,21.600,24.900,16.900,11.300
"111811889","Schryver, Hunter",2021,AAA,CWS,27.800,27.100,23.900,13.900
"47686","Avilan, Luis",2022,AAA,WAS,28.800,32.700,25.600,8.900
"111815881","Schlichtholz, Fred",2022,AA,SD,22.900,28.800,26.300,5.900
"111807355","Burrows, Thomas",2022,AAA,ATL,25.800,25.400,26.300,7.700
"111829733","Mateo, Juan",2022,A,ATL,25.800,27.200,22.500,14.500
"111829482","Sublette, Ryan",2022,A+,LA,35.800,27.000,35.500,14.100
"111801773","Kowar, Jackson",2022,MLB,KC,22.500,33.300,20.700,13.400
"111808989","Hennigan, Jonathan",2022,AAA,PHI,23.100,23.200,19.000,15.400
"111805438","Bueno, Hever",2022,AAA,TEX,32.600,26.300,28.900,16.000
"111824866","Munoz, Rolddy",2022,A,ATL,31.500,30.500,27.900,7.300
"111826125","Brewer, Michael",2022,A+,TEX,19.900,19.200,24.800,9.900
"111820465","Rodriguez, Gustavo",2022,A,STL,28.000,29.000,27.100,11.500
"111829351","Almanzar, Stiven",2022,Rk,MIA,27.100,35.200,20.300,10.200
"111801193","Lewis, Justin",2022,AAA,ARI,30.600,29.700,19.200,11.500
"111795076","Danish, Tyler",2022,MLB,BOS,18.100,29.300,19.200,6.200
"111837318","Perez, Bryan",2022,Rk,HOU,28.200,24.700,25.300,15.200
"111839947","Ramirez, Santiago",2022,Rk-,ARI,29.100,29.000,21.100,12.000
"111826310","Acuna, Jose",2022,Rk,NYM,34.800,30.400,31.600,10.500
"111798901","Salinas, Ricky",2022,AA,CIN,24.000,26.800,17.000,13.600
"111832451","Crispin, Yohan",2022,Rk-,CHC,41.200,30.200,27.400,12.900
"111825623","Rangel, Raul",2022,Rk,BAL,37.100,34.000,30.000,20.000
"111805901","Lawrence, Justin",2022,AAA,COL,34.800,27.600,41.900,10.300
"111811000","Knight, Blaine",2021,AA,BAL,25.400,24.700,23.500,8.000
"32596","Greinke, Zack",2021,MLB,HOU,20.100,30.700,17.200,5.200
"111819174","Richardson, Glen",2021,Rk,TEX,37.500,20.400,39.600,13.200
"111809550","Feliz, Ignacio",2021,A,BAL,33.600,26.000,25.700,12.000
"111805914","Neidert, Nick",2021,AAA,MIA,17.900,24.800,17.200,6.900
"111801807","Dobzanski, Bryan",2021,AA,WAS,23.700,20.200,23.500,11.700
"76119331","Strickland, Hunter",2021,MLB,MIL,27.000,27.600,26.800,8.500
"111818791","Roberts, Ethan",2021,AA,CHC,35.000,27.500,36.300,7.300
"111808582","Bristo, Braden",2021,AAA,NYY,26.600,26.100,27.800,13.500
"111803426","Thornton, Trent",2022,MLB,TOR,18.600,24.000,19.800,8.800
"111792952","Bard, Luke",2022,AAA,TB,27.000,31.300,28.700,5.300
"111806886","Walsh, Joey",2022,A,ANA,27.700,28.700,24.900,10.100
"111837897","Ortiz-Mayr, Orlando",2022,A,LA,31.800,30.200,29.100,12.300
"111819411","Coleman, Dylan",2022,MLB,KC,29.200,26.400,24.400,14.500
"111814847","Molina, Anthony",2022,A+,TB,26.000,34.600,20.400,5.500
"111837731","Petty, Chase",2022,A,CIN,29.400,31.700,22.700,8.700
"111825955","Gomez, Yorman",2022,Rk,CLE,32.100,34.600,28.000,5.100
"111828045","Roxby, Braxton",2022,A+,CIN,36.600,32.800,33.700,10.900
"111806468","Hernandez, Wilkel",2022,A,DET,27.100,28.300,27.000,8.500
"111840507","Estrella, Mauricio",2022,Rk-,SF,24.500,35.200,25.300,5.400
"111809445","Bravo, Jose",2022,AA,HOU,24.500,29.800,20.400,6.900
"111825868","Maldonado, Fraudy",2022,Rk,MIL,33.800,22.800,25.600,12.800
"111833410","Rayo, Oscar",2022,Rk-,KC,41.900,42.300,37.000,5.600
"111837369","McLoughlin, Trey",2022,A,NYM,32.100,37.200,30.100,5.200
"111499120","Lugo, Seth",2022,MLB,NYM,20.400,24.300,24.100,7.900
"111841586","Wenzel, Palmer",2022,A,HOU,26.300,22.000,15.400,17.300
"111841560","Gutierrez, Rolando",2022,Rk-,ATL,25.300,37.800,25.700,5.900
"111819095","Contreras, Elvis",2022,Rk,TB,22.600,23.800,24.800,9.400
"111840483","Laureano, Ismael",2022,Rk-,TB,20.600,23.400,12.100,16.900
"111831572","Paulina, Joshua",2022,Rk,SD,21.200,20.700,13.600,27.300
"41979","Hunter, Tommy",2022,MLB,NYM,20.400,39.000,25.000,4.700
"111819989","Thompson, Riley",2022,AA,CHC,25.500,24.900,26.900,14.400
"111808882","Lonsway, Seth",2022,A,SF,32.200,30.900,29.500,12.100
"111813762","Workman, Logan",2022,A+,TB,21.900,27.900,22.000,7.500
"111802087","Diaz, Yennsy",2022,AAA,NYM,24.100,18.300,17.100,14.700
"109502163","Miley, Wade",2022,AAA,CHC,23.500,31.400,18.800,6.300
"111818425","Paniagua, Inohan",2022,A+,STL,19.500,21.300,21.600,9.000
"111800158","Lehman, Taylor",2022,AA,PHI,25.000,31.200,21.200,9.600
"111797419","Irvin, Cole",2022,MLB,OAK,18.800,30.900,17.600,4.600
"111816306","Sierra, Cristian",2022,Rk,MIA,38.000,20.700,38.100,28.600
"111828340","Mateo, Israel",2022,Rk,TB,27.300,19.700,27.100,16.700
"111824729","Hanner, Bradley",2022,A+,MIN,27.900,24.900,25.300,10.300
"111837233","Watson, Danny",2022,A,NYY,28.700,26.600,25.600,12.800
"111803415","Pint, Riley",2021,A+,COL,32.300,12.700,34.700,20.400
"111807539","Frias, Luis",2021,A+,ARI,36.600,40.000,37.500,10.000
"111803494","Remy, Peyton",2021,A+,CHC,29.900,27.800,26.400,9.400
"111824780","Brigden, Trevor",2021,A,TB,53.400,34.100,57.800,8.900
"111809233","Patino, Luis",2021,MLB,TB,22.400,29.000,22.200,8.700
"53641","Blair, Seth",2021,AAA,BOS,25.200,23.100,27.800,10.200
"111808969","Romero, JoJo",2021,MLB,PHI,19.000,24.700,18.200,9.100
"109502553","Ramirez, Erasmo",2021,AAA,DET,26.200,30.600,31.300,9.400
"111802262","Beck, Tristan",2021,AA,SF,25.000,24.100,20.700,8.500
"111812323","Schanuel, Brady",2021,A+,MIL,29.300,23.700,28.900,15.200
"111818460","Heredia, Nathanael",2021,A+,STL,29.800,19.200,19.800,29.200
"111798376","Reed, Cody",2021,MLB,TB,23.700,25.000,16.700,14.300
"111795667","De Leon, Jose",2021,MLB,CIN,31.900,22.800,36.300,12.100
"53786","Miller, Justin",2021,AAA,WAS,28.700,31.700,46.800,6.500
